client_id,confirm,start,step_1,step_2,step_3,group
7874890,0.0,7.0,60.0,84.0,58.0,1
7874983,0.0,51.0,48.0,68.0,0.0,1
7875371,0.0,31.666666666666668,20.0,88.0,0.0,1
7875492,0.0,7.0,30.0,102.0,45.0,1
7875563,62.0,5.0,6.0,32.0,14.0,1
7875996,0.0,25.0,178.0,0.0,0.0,1
7877508,0.0,28.0,13.0,35.0,139.0,1
7878803,0.0,193.16666666666666,105.0,181.0,958.0,1
7879083,0.0,81.5,31.333333333333332,31.25,131.0,1
7879149,0.0,5.0,16.0,57.0,24.0,1
7880563,0.0,3.0,12.0,48.0,18.0,1
7880921,0.0,18.0,60.5,313.0,110.0,1
7882288,0.0,17.0,0.0,0.0,0.0,1
7882402,0.0,12.0,32.0,59.0,104.0,1
7882570,969.0,4.0,11.0,63.0,22.0,1
7882579,0.0,69.5,142.75,8.0,49.5,1
7882750,0.0,29.0,87.0,69.0,416.0,1
7882778,0.0,29.0,123.0,100.0,106.0,1
7883105,0.0,10.0,56.0,32.0,120.0,1
7883306,0.0,5.5,25.0,48.0,28.0,1
7883510,0.0,55.0,82.0,42.0,374.0,1
7884023,0.0,20.0,84.0,104.0,84.0,1
7884207,0.0,4.0,9.0,44.0,34.0,1
7884236,0.0,256.5,22.5,276.0,51.0,1
7884458,0.0,4.0,85.0,61.0,48.0,1
7884558,0.0,398.5,15.0,66.0,0.0,1
7884781,0.0,12.5,12.333333333333334,65.0,0.0,1
7885532,0.0,26.5,59.0,65.0,0.0,1
7885704,0.0,9.0,13.0,21.0,58.0,1
7885714,0.0,51.0,0.0,0.0,0.0,1
7885840,0.0,6.0,121.5,72.0,104.0,1
7885933,188.0,20.2,57.5,60.5,181.0,1
7887460,0.0,4.0,11.0,59.0,54.0,1
7887617,0.0,123.66666666666667,25.0,164.0,285.0,1
7887642,0.0,19.0,16.0,110.0,23.0,1
7888479,0.0,5.0,39.0,19.0,21.0,1
7888604,0.0,60.0,186.0,39.0,64.0,1
7889081,0.0,23.0,29.0,24.0,38.0,1
7889341,0.0,8.5,30.0,160.0,166.0,1
7890170,64.5,4.0,54.0,94.0,21.0,1
7890217,0.0,9.0,23.0,156.0,25.0,1
7890218,0.0,28.0,0.0,0.0,0.0,1
7890281,0.0,4.0,10.0,114.0,35.0,1
7890472,0.0,61.0,9.0,83.0,84.0,1
7890640,0.0,18.0,4.0,89.0,44.0,1
7891128,0.0,9.0,40.0,143.0,31.0,1
7891259,0.0,83.0,40.0,368.0,227.0,1
7891560,0.0,16.0,30.0,46.0,30.0,1
7891841,0.0,6.5,31.0,51.5,61.5,1
7891885,0.0,8.0,8.0,78.0,29.0,1
7892308,0.0,33.0,66.0,79.0,88.0,1
7892646,0.0,4.0,26.0,51.0,17.0,1
7893473,0.0,6.0,73.0,92.0,48.0,1
7893490,0.0,4.0,8.0,36.0,21.0,1
7893738,0.0,36.0,23.0,119.0,118.0,1
7893818,0.0,11.0,18.0,49.0,25.0,1
7893913,19.0,3.0,43.0,60.0,18.0,1
7894102,0.0,66.66666666666667,37.0,26.0,86.0,1
7894885,0.0,32.5,54.0,96.0,26.0,1
7895367,84.0,34.5,32.5,36.5,43.0,1
7895984,0.0,11.0,15.0,14.0,26.0,1
7897094,0.0,83.0,27.0,85.0,0.0,1
7897392,0.0,50.0,81.0,175.0,185.5,1
7897865,0.0,5.0,5.0,58.0,21.0,1
7898021,0.0,882.6666666666666,0.0,0.0,0.0,1
7898712,0.0,16.5,61.0,98.0,109.5,1
7899530,151.75,0.0,0.0,0.0,0.0,1
7899551,0.0,16.25,13.0,54.0,21.0,1
7900761,0.0,377.0,85.0,72.0,209.0,1
7900829,0.0,7.0,65.0,157.0,58.0,1
7900842,0.0,23.5,184.5,36.0,374.0,1
7900848,0.0,4.0,16.0,62.0,64.0,1
7902189,0.0,7.0,27.0,148.0,39.0,1
7902372,0.0,38.666666666666664,35.0,20.0,91.0,1
7902599,0.0,5.0,10.0,30.0,17.0,1
7902756,0.0,18.0,16.0,164.0,55.0,1
7902892,0.0,11.0,11.0,70.0,15.0,1
7902979,963.0,21.0,58.0,112.0,125.0,1
7903693,0.0,11.0,0.0,0.0,0.0,1
7904770,0.0,4.0,11.0,47.0,19.0,1
7905151,0.0,13.0,16.0,37.4,101.25,1
7905462,0.0,0.0,0.0,31.0,17.0,1
7905723,0.0,862.3333333333334,91.0,203.0,675.0,1
7906602,0.0,4.0,16.0,73.0,59.0,1
7909219,0.0,66.0,48.5,85.0,662.5,1
7909257,0.0,43.2,33.25,20.25,71.5,1
7909830,0.0,57.0,121.0,83.0,209.0,1
7910136,0.0,56.5,62.0,74.0,22.0,1
7910478,290.0,20.8,91.0,46.0,168.0,1
7910879,0.0,6.0,28.0,68.0,45.0,1
7910915,0.0,0.0,51.0,42.0,225.0,1
7910959,0.0,118.0,106.5,90.0,328.0,1
7911204,742.0,13.0,10.0,35.5,60.0,1
7911549,0.0,45.0,139.0,59.0,101.0,1
7911948,0.0,13.5,40.0,164.5,113.5,1
7912110,0.0,21.5,0.0,0.0,0.0,1
7912529,0.0,9.0,22.0,38.0,0.0,1
7912744,0.0,6.5,152.0,0.0,0.0,1
7913092,0.0,10.0,0.0,0.0,0.0,1
7913116,0.0,212.5,26.0,113.0,461.0,1
7913155,0.0,22.8,27.0,104.0,49.0,1
7913751,0.0,61.77777777777778,53.0,26.0,65.0,1
7914173,0.0,607.0,0.0,0.0,0.0,1
7914595,0.0,81.5,23.0,172.0,155.0,1
7914621,0.0,4.0,10.0,62.0,19.0,1
7914927,0.0,26.333333333333332,102.0,158.0,318.0,1
7915367,0.0,31.2,29.0,24.666666666666668,208.9,1
7915842,0.0,6.0,19.0,89.0,20.0,1
7916237,0.0,17.75,30.0,23.4,81.0,1
7916435,0.0,15.0,35.0,97.0,0.0,1
7916658,0.0,54.333333333333336,52.0,0.0,0.0,1
7917431,62.0,12.0,27.0,54.0,212.0,1
7917434,0.0,16.0,23.0,309.0,197.0,1
7918485,0.0,36.666666666666664,50.0,60.5,120.0,1
7919218,0.0,15.5,36.0,0.0,0.0,1
7919818,0.0,7.0,55.0,43.0,26.0,1
7920028,0.0,19.0,38.5,81.0,26.0,1
7920056,0.0,17.0,25.0,99.0,31.0,1
7920394,0.0,8.0,120.0,70.0,29.0,1
7920414,0.0,239.0,45.666666666666664,84.0,781.0,1
7920656,0.0,10.0,19.0,63.0,20.0,1
7920663,0.0,9.0,46.0,45.0,116.0,1
7920730,21.0,6.0,12.0,59.0,20.0,1
7921011,0.0,5.5,32.5,72.0,2727.0,1
7921302,0.0,21.5,245.66666666666666,110.5,131.5,1
7921954,0.0,19.0,26.0,82.0,43.0,1
7922586,0.0,85.0,15.0,94.0,99.0,1
7922922,0.0,12.0,143.0,0.0,0.0,1
7923307,0.0,13.0,34.0,171.0,159.0,1
7923960,0.0,148.0,24.0,262.0,45.0,1
7924466,0.0,9.0,48.0,127.0,176.0,1
7925502,0.0,6.0,30.0,40.0,27.0,1
7925863,21.5,66.0,22.0,159.0,58.0,1
7925912,0.0,11.0,12.0,116.0,38.0,1
7926163,0.0,8.0,29.0,772.0,40.0,1
7926211,0.0,7.5,6.5,94.0,61.0,1
7927402,0.0,15.0,130.0,88.0,120.0,1
7928118,0.0,19.333333333333332,38.0,36.0,34.0,1
7928244,0.0,7.0,16.0,68.0,26.0,1
7928493,0.0,5.0,34.0,131.0,154.0,1
7928736,0.0,29.0,56.0,127.0,115.0,1
7928821,0.0,9.0,62.0,0.0,0.0,1
7928980,0.0,51.25,151.66666666666666,1025.0,87.0,1
7930155,0.0,37.0,50.0,143.0,52.0,1
7930286,0.0,8.0,47.0,95.0,70.0,1
7930370,0.0,11.0,23.0,32.0,42.0,1
7930438,0.0,13.0,75.0,213.0,186.0,1
7931001,147.0,7.0,15.0,45.0,20.0,1
7931364,0.0,172.5,32.0,70.0,732.0,1
7931740,0.0,149.5,75.0,0.0,0.0,1
7931941,0.0,10.5,23.5,36.0,24.0,1
7932298,0.0,39.0,21.0,20.0,0.0,1
7932781,0.0,33.0,37.0,177.0,838.0,1
7933071,0.0,13.0,16.0,110.0,67.0,1
7934226,0.0,33.5,24.5,78.0,48.0,1
7934353,0.0,130.0,0.0,0.0,0.0,1
7934701,0.0,123.0,26.0,53.0,259.0,1
7935251,0.0,9.0,60.0,317.0,59.0,1
7935625,0.0,15.0,25.0,97.0,31.0,1
7935734,0.0,63.0,6.5,65.0,72.5,1
7936212,0.0,117.0,81.5,73.66666666666667,80.0,1
7937086,0.0,3.0,15.0,67.5,23.0,1
7937123,0.0,4.0,17.0,72.0,38.0,1
7937128,0.0,17.0,28.0,29.0,41.0,1
7938646,0.0,89.66666666666667,22.5,110.5,37.0,1
7938926,0.0,32.5,110.0,121.0,67.0,1
7939420,0.0,11.0,30.0,91.0,34.0,1
7939771,0.0,107.0,45.5,81.33333333333333,99.0,1
7939878,0.0,14.0,11.0,86.0,15.0,1
7940001,0.0,10.0,16.0,70.0,49.0,1
7940723,0.0,69.5,55.0,58.0,97.0,1
7941463,0.0,84.33333333333333,24.0,56.0,30.0,1
7941483,0.0,7.0,12.0,58.0,30.0,1
7941907,0.0,8.0,5.0,84.0,64.0,1
7942016,0.0,39.0,17.666666666666668,12.0,195.0,1
7942178,0.0,70.75,27.166666666666668,54.0,445.8,1
7942731,0.0,18.666666666666668,47.0,71.25,46.5,1
7942902,0.0,28.25,72.5,116.0,38.0,1
7943030,0.0,4.0,18.0,74.0,0.0,1
7943618,46.0,8.0,9.0,73.0,22.0,1
7943981,237.0,13.0,25.0,88.0,557.0,1
7944052,0.0,175.0,0.0,0.0,0.0,1
7944056,0.0,16.0,43.0,200.0,52.0,1
7944080,0.0,112.0,14.0,74.0,0.0,1
7944139,0.0,5.0,9.0,56.0,18.0,1
7944180,0.0,7.0,29.0,177.0,60.0,1
7944408,0.0,5.5,134.0,141.0,33.0,1
7944979,0.0,33.0,23.0,55.0,250.0,1
7945584,0.0,11.0,24.0,51.0,56.0,1
7945965,65.0,30.0,17.0,19.25,321.5,1
7946117,0.0,595.5,40.0,0.0,0.0,1
7946204,0.0,8.0,14.0,166.0,26.0,1
7949341,0.0,5.5,151.0,131.0,280.0,1
7949709,22.0,21.666666666666668,192.33333333333334,86.0,111.0,1
7950621,0.0,56.142857142857146,103.0,0.0,0.0,1
7950666,0.0,13.0,13.75,74.2,0.0,1
7950669,0.0,69.5,0.0,0.0,0.0,1
7950766,0.0,15.0,39.0,79.0,25.0,1
7950882,0.0,5.0,13.0,66.0,23.0,1
7951092,0.0,7.0,7.0,41.0,512.0,1
7951273,0.0,18.0,23.0,114.0,1037.0,1
7952858,0.0,13.0,21.0,0.0,0.0,1
7953182,0.0,27.333333333333332,33.4,39.5,193.0,1
7953367,0.0,17.0,16.0,134.0,45.0,1
7953598,254.0,5.0,11.0,358.0,46.0,1
7953995,0.0,7.0,39.0,104.0,52.0,1
7954312,124.0,4.0,10.0,46.0,37.0,1
7954546,49.0,22.0,8.6,191.5,44.0,1
7955487,0.0,113.0,42.0,52.0,33.0,1
7956085,0.0,58.0,183.0,145.0,133.0,1
7956518,0.0,48.0,0.0,0.0,0.0,1
7956919,0.0,10.0,166.0,300.0,47.0,1
7957253,0.0,88.0,46.0,151.0,380.0,1
7957576,0.0,14.5,33.0,316.0,104.0,1
7957596,0.0,12.0,12.0,116.0,84.0,1
7958380,998.0,6.0,10.0,46.0,27.0,1
7958815,0.0,60.75,36.0,41.0,844.0,1
7959359,0.0,9.0,12.0,59.5,109.0,1
7961024,0.0,21.0,29.0,101.0,64.0,1
7961086,0.0,10.5,109.0,102.0,320.0,1
7961481,0.0,5.0,33.0,138.0,54.0,1
7961597,0.0,8.0,53.0,27.0,97.0,1
7962018,0.0,10.0,56.0,147.0,22.0,1
7962046,0.0,7.5,43.0,30.0,122.0,1
7963601,0.0,89.75,16.0,64.0,33.0,1
7963969,0.0,6.5,117.0,59.0,31.0,1
7963993,0.0,8.0,31.0,80.0,23.0,1
7964370,0.0,46.0,15.0,51.0,0.0,1
7964421,0.0,55.0,14.0,335.0,38.0,1
7965057,0.0,19.0,0.0,0.0,0.0,1
7965530,0.0,40.0,113.0,62.0,136.0,1
7965693,0.0,7.0,16.0,246.0,25.0,1
7966133,0.0,23.0,106.0,140.0,423.0,1
7966736,0.0,65.0,14.0,96.0,46.0,1
7967256,0.0,16.0,46.0,61.0,41.0,1
7967581,0.0,45.0,23.0,44.0,39.0,1
7967678,0.0,11.0,72.0,78.0,34.0,1
7967787,0.0,7.0,10.0,103.0,24.0,1
7967889,0.0,182.8,11.5,41.0,51.0,1
7967944,0.0,12.0,18.0,25.0,53.0,1
7968592,0.0,4.0,5.0,19.0,50.0,1
7968918,0.0,4.0,18.0,84.0,31.0,1
7970330,0.0,31.0,43.0,216.2,57.5,1
7971052,41.0,12.0,12.0,63.0,37.0,1
7971336,0.0,17.0,36.0,32.0,374.0,1
7972854,0.0,19.0,15.0,231.0,110.0,1
7972963,0.0,209.66666666666666,52.0,68.0,100.0,1
7974036,80.0,6.0,49.0,55.0,27.0,1
7974547,0.0,22.625,114.25,19.0,0.0,1
7974599,70.0,16.0,59.0,32.0,97.0,1
7975145,0.0,114.5,83.0,63.0,354.0,1
7975433,0.0,59.0,151.0,0.0,0.0,1
7975628,0.0,8.0,63.0,56.0,116.0,1
7975844,0.0,109.0,6.0,330.0,452.0,1
7975904,0.0,3.0,18.0,60.0,44.0,1
7976241,0.0,9.0,29.5,912.0,47.0,1
7976343,0.0,6.0,17.0,264.0,0.0,1
7976346,0.0,5.0,10.0,86.0,17.0,1
7976421,0.0,18.666666666666668,39.25,0.0,0.0,1
7976518,63.5,34.0,16.0,46.0,20.0,1
7976637,0.0,16.0,97.0,0.0,0.0,1
7977061,0.0,7.0,99.0,23.0,44.0,1
7977368,0.0,201.5,73.0,74.0,84.0,1
7977396,0.0,234.5,99.0,115.5,741.25,1
7977441,0.0,18.0,22.0,0.0,0.0,1
7978425,468.0,4.0,52.0,104.0,101.0,1
7978655,0.0,113.0,28.0,0.0,0.0,1
7979029,0.0,5.0,23.0,138.0,0.0,1
7979433,0.0,70.0,10.0,0.0,0.0,1
7979476,0.0,30.4,243.25,0.0,0.0,1
7980063,0.0,110.0,0.0,0.0,0.0,1
7980278,0.0,17.0,40.0,28.0,80.0,1
7981200,0.0,9.0,0.0,0.0,0.0,1
7981508,116.0,3.0,11.0,79.0,20.0,1
7982027,0.0,51.333333333333336,31.5,50.0,992.0,1
7982504,0.0,27.0,11.0,87.0,28.0,1
7982693,0.0,5.0,71.0,15.0,18.0,1
7982935,0.0,8.5,189.25,203.0,0.0,1
7983890,103.0,25.0,16.0,25.0,82.0,1
7984003,0.0,229.6,25.333333333333332,66.33333333333333,55.0,1
7984065,0.0,52.5,66.66666666666667,49.5,16.0,1
7984069,0.0,22.0,53.0,30.0,264.6666666666667,1
7984549,0.0,55.75,32.333333333333336,77.0,15.0,1
7984893,0.0,22.2,71.5,13.0,56.75,1
7985423,0.0,33.8,106.0,158.0,362.0,1
7985520,0.0,22.0,51.5,19.0,0.0,1
7985851,0.0,36.0,54.0,122.0,33.0,1
7986054,0.0,23.833333333333332,40.0,38.0,12.5,1
7986289,0.0,33.0,83.0,17.2,81.0,1
7986402,0.0,11.0,24.0,162.0,252.0,1
7987454,0.0,64.0,74.0,24.0,56.0,1
7988248,0.0,89.07142857142857,0.0,0.0,0.0,1
7988338,0.0,312.3333333333333,19.5,102.0,29.0,1
7988559,0.0,5.0,8.0,51.0,18.0,1
7988666,0.0,77.5,13.333333333333334,45.5,60.0,1
7989945,0.0,6.0,24.0,240.0,105.0,1
7990323,0.0,40.0,44.0,59.0,0.0,1
7990985,0.0,67.0,58.0,105.0,0.0,1
7991619,0.0,47.0,44.0,28.5,53.0,1
7993172,19.0,34.0,69.0,370.0,192.0,1
7993618,0.0,52.0,186.0,0.0,0.0,1
7994112,0.0,8.0,62.0,76.0,223.0,1
7994409,0.0,7.0,24.0,33.0,35.0,1
7994452,0.0,10.0,10.0,59.0,30.0,1
7994740,0.0,95.66666666666667,119.25,25.0,227.0,1
7994903,375.0,18.0,67.0,48.0,595.0,1
7994967,0.0,5.5,115.5,107.0,60.0,1
7995189,0.0,7.0,31.0,24.0,23.0,1
7995259,0.0,15.0,28.0,27.0,72.0,1
7995331,0.0,98.5,47.0,59.0,229.0,1
7995744,0.0,16.0,0.0,0.0,0.0,1
7996589,0.0,14.0,7.0,108.5,0.0,1
7996731,308.0,9.0,57.0,343.0,34.0,1
7998129,0.0,12.0,33.5,162.0,0.0,1
7998714,0.0,6.5,72.5,108.0,46.0,1
7999274,0.0,26.0,30.0,70.0,0.0,1
7999292,0.0,25.0,0.0,0.0,0.0,1
7999297,0.0,16.0,55.0,69.0,0.0,1
7999701,0.0,77.0,21.0,21.333333333333332,52.5,1
7999706,0.0,62.5,60.5,40.666666666666664,35.333333333333336,1
8000425,0.0,6.0,30.0,82.0,24.0,1
8000731,0.0,42.5,482.25,37.666666666666664,207.33333333333334,1
8000734,0.0,4.0,18.5,25.5,19.0,1
8000863,0.0,52.5,83.0,90.0,258.0,1
8001046,187.0,14.25,342.5,84.0,238.0,1
8001712,0.0,8.0,70.5,80.0,45.0,1
8001854,0.0,14.0,0.0,0.0,0.0,1
8002011,0.0,54.0,57.0,49.0,352.0,1
8003314,0.0,88.0,37.0,75.0,66.0,1
8003355,0.0,62.25,28.5,65.5,21.0,1
8004609,0.0,40.5,70.0,101.0,112.0,1
8005239,510.0,25.0,205.0,155.0,143.0,1
8005464,0.0,4.0,11.0,46.0,26.0,1
8006067,0.0,3.0,8.0,62.0,18.0,1
8006083,0.0,119.5,0.0,0.0,0.0,1
8006118,0.0,15.0,33.0,0.0,0.0,1
8006148,0.0,16.0,19.0,32.0,53.0,1
8006775,0.0,7.0,10.0,28.0,54.0,1
8007055,0.0,4.0,93.0,137.0,64.0,1
8007566,0.0,8.0,0.0,0.0,0.0,1
8007782,210.0,49.5,76.0,72.0,480.0,1
8008043,0.0,15.0,39.0,42.0,96.0,1
8008116,0.0,5.0,0.0,0.0,0.0,1
8008206,32.0,8.0,9.0,47.0,21.0,1
8008221,0.0,28.0,80.5,189.5,381.0,1
8008423,0.0,15.0,32.0,35.0,74.0,1
8008969,0.0,14.5,609.5,38.0,96.0,1
8009316,0.0,18.0,0.0,0.0,0.0,1
8009377,0.0,13.0,141.5,144.0,121.0,1
8009380,0.0,5.0,25.0,47.0,19.0,1
8009454,0.0,4.0,13.0,46.0,45.0,1
8009803,0.0,15.75,16.5,36.5,70.5,1
8009941,0.0,27.75,146.5,70.0,32.0,1
8009992,0.0,0.0,0.0,570.0,19.0,1
8010747,0.0,882.6666666666666,46.0,136.0,23.0,1
8011858,0.0,36.666666666666664,28.5,52.0,140.0,1
8012182,0.0,16.0,195.5,235.0,86.0,1
8012388,206.5,6.0,25.0,180.0,135.0,1
8013108,0.0,5.0,24.0,26.0,57.0,1
8013250,133.0,0.0,0.0,0.0,0.0,1
8013513,0.0,46.6,37.833333333333336,66.0,408.0,1
8013659,0.0,109.0,25.0,108.0,52.0,1
8013938,0.0,89.5,9.0,0.0,0.0,1
8014142,0.0,38.25,25.5,60.0,0.0,1
8014657,0.0,20.0,9.0,50.0,76.0,1
8015300,0.0,4.0,7.0,43.0,19.0,1
8015856,0.0,34.0,17.0,93.0,47.0,1
8015992,0.0,10.0,28.0,42.0,38.0,1
8016176,0.0,38.0,6.0,20.0,23.333333333333332,1
8017188,0.0,15.0,31.0,87.0,167.0,1
8017409,0.0,29.0,103.0,39.0,119.0,1
8017510,0.0,12.5,11.0,72.0,29.0,1
8017988,0.0,8.0,5.0,0.0,0.0,1
8018087,0.0,6.0,37.0,241.0,37.0,1
8018499,0.0,46.0,62.0,52.0,20.0,1
8018948,0.0,28.0,10.333333333333334,14.5,0.0,1
8019045,0.0,10.0,28.0,60.0,38.0,1
8020096,0.0,12.0,15.0,107.0,21.0,1
8020669,0.0,201.0,0.0,0.0,0.0,1
8020746,0.0,98.0,102.0,49.0,0.0,1
8021287,0.0,28.0,27.0,136.0,54.0,1
8021901,0.0,29.0,103.0,41.0,95.0,1
8021910,0.0,22.0,47.0,61.0,252.0,1
8022126,0.0,11.0,72.0,53.5,637.0,1
8022370,0.0,235.71428571428572,173.0,700.8333333333334,138.0,1
8022611,59.0,94.0,30.0,248.0,56.0,1
8022678,0.0,14.0,0.0,0.0,0.0,1
8022911,0.0,55.0,41.666666666666664,47.333333333333336,217.5,1
8023584,0.0,4.0,88.0,16.6,280.5,1
8023726,0.0,11.0,9.0,58.0,29.0,1
8024335,0.0,3.0,30.5,171.0,23.0,1
8024390,0.0,6.0,25.0,40.0,18.0,1
8024933,0.0,15.0,102.0,135.0,40.0,1
8025576,0.0,195.33333333333334,118.0,93.0,693.0,1
8025584,0.0,5.0,13.0,22.0,37.0,1
8025839,40.0,54.2,16.5,128.5,71.0,1
8025864,67.0,15.0,36.5,78.0,45.0,1
8025947,0.0,14.0,35.0,46.0,0.0,1
8026841,121.0,66.25,53.0,42.0,182.0,1
8026891,0.0,166.0,0.0,0.0,0.0,1
8027229,0.0,111.33333333333333,42.5,0.0,0.0,1
8027961,0.0,17.0,41.0,39.0,63.0,1
8028488,0.0,8.0,15.5,35.0,16.0,1
8028750,0.0,7.0,26.0,309.0,27.0,1
8029013,0.0,7.0,53.5,41.5,110.5,1
8029613,0.0,8.0,17.0,24.0,104.0,1
8030325,0.0,2.0,20.0,0.0,0.0,1
8030541,0.0,40.0,51.666666666666664,43.5,34.0,1
8031142,965.0,15.5,33.333333333333336,100.0,74.66666666666667,1
8031402,0.0,16.0,0.0,0.0,0.0,1
8032103,150.0,192.0,31.5,45.0,126.0,1
8032606,0.0,71.0,64.0,78.0,22.0,1
8033222,0.0,8.0,12.0,37.0,20.0,1
8033229,0.0,25.5,37.0,37.0,66.0,1
8033551,0.0,5.0,28.0,61.0,24.0,1
8034144,0.0,47.0,16.0,117.0,63.0,1
8034538,0.0,21.0,0.0,0.0,0.0,1
8034861,0.0,121.25,71.0,189.0,286.0,1
8035223,0.0,75.0,38.0,32.0,61.0,1
8036553,0.0,70.0,0.0,0.0,0.0,1
8036843,0.0,10.0,46.5,29.0,113.0,1
8037539,0.0,12.0,0.0,0.0,0.0,1
8037730,0.0,18.75,11.25,20.25,58.5,1
8037795,0.0,16.0,17.5,49.5,51020.0,1
8038015,125.0,6.0,43.0,19.0,32.0,1
8038190,0.0,26.2,49.75,55.666666666666664,235.0,1
8038699,0.0,11.0,12.0,93.0,19.0,1
8039730,0.0,38.5,41.5,112.0,0.0,1
8039815,0.0,6.5,20.5,10.0,50.5,1
8040136,0.0,12.0,18.5,137.5,57.0,1
8040493,0.0,10.0,5.5,34.0,48.5,1
8040619,0.0,9.0,45.5,99.0,155.0,1
8040813,0.0,25.0,62.0,143.5,187.0,1
8041324,0.0,9.0,0.0,0.0,0.0,1
8041338,102.33333333333333,193.66666666666666,24.666666666666668,95.5,121.0,1
8041517,173.0,9.0,39.0,75.0,49.0,1
8041948,32.0,18.0,105.0,22.0,80.0,1
8042987,0.0,12.0,19.0,30.0,0.0,1
8044088,155.0,41.8,6.0,23.4,36.0,1
8044344,0.0,3.0,13.0,55.0,16.0,1
8045936,0.0,37.0,142.0,101.0,208.0,1
8045953,0.0,4.0,15.0,63.0,19.0,1
8046298,0.0,63.0,0.0,0.0,0.0,1
8046472,0.0,42.0,0.0,0.0,0.0,1
8046703,0.0,13.5,0.0,0.0,0.0,1
8047385,0.0,4.0,12.666666666666666,192.0,93.0,1
8047851,100.0,60.0,22.0,100.0,22.0,1
8047921,119.33333333333333,43.0,3071.8,21.4,180.0,1
8048009,0.0,32.0,8.0,60.0,58.0,1
8048371,0.0,10.0,14.0,85.0,63.0,1
8048762,0.0,15.25,33.0,0.0,0.0,1
8048935,0.0,45.0,0.0,0.0,0.0,1
8049477,0.0,46.0,59.0,24.0,54.0,1
8049489,0.0,11.0,61.0,47.0,43.0,1
8049816,0.0,28.0,183.5,46.0,52.0,1
8049996,0.0,4.0,7.0,55.5,44.0,1
8051172,0.0,47.0,407.0,53.0,970.0,1
8051360,169.0,12.0,37.0,67.0,76.0,1
8051395,0.0,3.0,24.333333333333332,15.5,0.0,1
8051726,0.0,77.33333333333333,41.5,348.5,318.5,1
8052061,0.0,12.75,204.5,84.0,67.0,1
8052084,0.0,66.5,33.0,89.0,0.0,1
8052248,0.0,3.0,15.0,52.0,88.0,1
8053344,0.0,294.0,39.0,121.0,63.0,1
8053362,0.0,39.0,17.0,107.0,151.0,1
8053506,0.0,15.0,18.0,93.0,120.0,1
8053973,0.0,12.0,26.0,188.0,18.0,1
8054564,0.0,15.0,13.0,130.0,63.0,1
8055182,0.0,10.0,13.0,44.0,38.0,1
8057419,0.0,37.333333333333336,10.0,73.0,55.0,1
8058240,0.0,4.0,13.0,54.0,24.0,1
8059101,966.0,4.0,19.0,146.0,88.0,1
8059745,0.0,897.0,176.0,0.0,0.0,1
8060147,0.0,29.0,68.0,143.0,202.0,1
8060180,0.0,132.78571428571428,109.23076923076923,84.2,141.0,1
8060479,0.0,39.0,0.0,0.0,0.0,1
8060493,0.0,14.5,97.0,22.0,109.0,1
8060496,0.0,17.0,22.0,127.0,28.0,1
8060635,0.0,7.0,29.0,108.0,55.0,1
8061105,0.0,102.0,37.0,114.0,155.0,1
8061813,0.0,65.33333333333333,27.0,105.0,149.0,1
8062084,0.0,7.0,6.0,79.0,17.0,1
8062240,15.0,5.0,29.0,34.0,71.0,1
8062597,0.0,349.0,93.0,362.0,244.0,1
8062653,0.0,5.0,16.0,53.0,43.0,1
8063233,0.0,7.0,32.0,11.0,0.0,1
8063276,0.0,10.0,28.0,0.0,0.0,1
8064580,179.0,30.0,22.0,87.0,193.0,1
8064855,0.0,4.0,33.5,53.5,63.0,1
8064988,0.0,21.75,37.0,97.0,20.0,1
8066807,0.0,19.0,8.0,123.0,36.0,1
8066975,0.0,6.5,10.5,65.5,206.5,1
8067432,0.0,40.22222222222222,57.5,0.0,0.0,1
8067449,0.0,29.75,80.33333333333333,109.5,185.0,1
8067628,0.0,103.4,6.0,0.0,0.0,1
8069975,0.0,71.0,36.5,34.0,130.0,1
8070244,0.0,11.0,11.0,126.0,64.0,1
8070639,0.0,22.0,35.666666666666664,15.666666666666666,0.0,1
8071489,0.0,38.666666666666664,0.0,0.0,0.0,1
8072028,23.5,57.0,13.75,30.666666666666668,111.5,1
8072034,0.0,3.0,16.0,537.0,27.0,1
8072283,0.0,12.0,187.33333333333334,58.666666666666664,72.5,1
8072671,0.0,15.5,16.0,82.0,36.0,1
8072681,0.0,5.0,16.0,51.0,27.0,1
8073324,0.0,4.0,10.0,92.0,27.0,1
8073475,0.0,3.0,7.0,29.5,20.0,1
8073745,0.0,140.0,84.0,205.0,0.0,1
8075476,222.0,15.0,21.5,35.0,47.0,1
8075683,0.0,7.0,20.0,81.0,51.0,1
8075801,0.0,137.5,0.0,0.0,0.0,1
8076000,0.0,10.0,8.0,100.0,20.0,1
8076682,0.0,5.0,8.0,130.5,18.0,1
8076869,0.0,36.5,0.0,0.0,0.0,1
8077428,0.0,40.5,7.0,84.0,73.0,1
8077552,46.0,17.0,77.0,478.0,49.0,1
8077600,436.0,15.0,9.0,105.0,49.0,1
8078495,0.0,68.66666666666667,101.0,56.0,520.0,1
8078763,0.0,79.0,34.5,72.0,101.5,1
8078832,0.0,31.0,12.0,414.0,64.0,1
8078860,0.0,9.0,56.0,41.0,109.0,1
8079329,0.0,59.0,7.0,218.0,1067.0,1
8079399,373.0,13.0,19.0,36.0,128.0,1
8079695,0.0,6.0,25.0,100.0,0.0,1
8080099,0.0,45.0,60.0,0.0,0.0,1
